mode,text,pref_path,rej_path,rp,rr,correct
T2A,"An instrumental piece with gamelan lead and hand percussion, featuring medium tempo, melodic sounds, and harmony from metal bowls or plates.",data/evaluation/rm/musicprefs/wav/1418_0.wav,data/evaluation/rm/musicprefs/wav/1418_1.wav,-15.021543502807617,-14.558403015136719,0
T2A,"Electronic instrumental with a medium tempo, claviharp melody, keyboard accompaniment, and digital sounds creating a sinister and suspenseful atmosphere.",data/evaluation/rm/musicprefs/wav/1419_1.wav,data/evaluation/rm/musicprefs/wav/1419_0.wav,-17.043487548828125,-18.4176025390625,1
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/1421_1.wav,data/evaluation/rm/musicprefs/wav/1421_0.wav,-14.708548545837402,-15.68214225769043,1
T2A,"Electronic beat with digital drums playing a four on the floor groove and a synthesizer pad playing a long, evolving note in the higher register.",data/evaluation/rm/musicprefs/wav/1422_0.wav,data/evaluation/rm/musicprefs/wav/1422_1.wav,-16.108020782470703,-15.076967239379883,0
T2A,Passionate and emotional harpsichord cover of a classical song.,data/evaluation/rm/musicprefs/wav/1425_0.wav,data/evaluation/rm/musicprefs/wav/1425_1.wav,-15.060609817504883,-17.456531524658203,1
T2A,"Aggressive hard rock instrumental with distorted guitar riffs, rock percussion, and bass guitar root notes.",data/evaluation/rm/musicprefs/wav/1426_1.wav,data/evaluation/rm/musicprefs/wav/1426_0.wav,-17.30565643310547,-14.542354583740234,0
T2A,Dramatic contemporary classical piano piece with accentuated playing style suitable for documentary or mystery/horror video game soundtrack.,data/evaluation/rm/musicprefs/wav/1427_1.wav,data/evaluation/rm/musicprefs/wav/1427_0.wav,-14.33765983581543,-13.83614730834961,0
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/1429_0.wav,data/evaluation/rm/musicprefs/wav/1429_1.wav,-15.527108192443848,-14.788201332092285,0
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/1432_0.wav,data/evaluation/rm/musicprefs/wav/1432_1.wav,-13.906368255615234,-15.396586418151855,1
T2A,"Slow instrumental with bass, guitar, violin, and Arabic horn playing a melancholic melody.",data/evaluation/rm/musicprefs/wav/1433_1.wav,data/evaluation/rm/musicprefs/wav/1433_0.wav,-14.057953834533691,-16.5310115814209,1
T2A,"Fast-paced Hindustani classical instrumental with tabla, sitar, temple bells, acoustic guitar, Manjira taal, and harmonium accompaniment.",data/evaluation/rm/musicprefs/wav/1435_1.wav,data/evaluation/rm/musicprefs/wav/1435_0.wav,-15.806385040283203,-13.079072952270508,0
T2A,"A slow and soothing instrumental with a melancholic violin harmony, banjo and resonator accompaniment, chimes, and a sharp tinkle, using country-style instrumentation.",data/evaluation/rm/musicprefs/wav/1436_1.wav,data/evaluation/rm/musicprefs/wav/1436_0.wav,-13.095719337463379,-14.851566314697266,1
T2A,Instrumental with medium tempo and improvised percussion playing steady rhythm and rattling sounds.,data/evaluation/rm/musicprefs/wav/1438_1.wav,data/evaluation/rm/musicprefs/wav/1438_0.wav,-15.71027946472168,-15.199317932128906,0
T2A,Live instrumental with medium tempo and a captivating drum solo by a maestro percussionist.,data/evaluation/rm/musicprefs/wav/1440_0.wav,data/evaluation/rm/musicprefs/wav/1440_1.wav,-16.11651039123535,-17.002193450927734,1
T2A,"Fast-paced Hindustani classical instrumental with tabla, sitar, temple bells, acoustic guitar, Manjira taal, and harmonium accompaniment.",data/evaluation/rm/musicprefs/wav/1441_1.wav,data/evaluation/rm/musicprefs/wav/1441_0.wav,-15.94823932647705,-13.079072952270508,0
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/1442_0.wav,data/evaluation/rm/musicprefs/wav/1442_1.wav,-14.621305465698242,-14.788201332092285,1
T2A,"Classical music piece with a gentle piano tune and a theremin playing the main melody, creating a unique and heart-touching atmosphere suitable for an animation movie/TV series.",data/evaluation/rm/musicprefs/wav/1443_1.wav,data/evaluation/rm/musicprefs/wav/1443_0.wav,-12.76390266418457,-12.821795463562012,1
T2A,A digital lullaby melody with amateur recording.,data/evaluation/rm/musicprefs/wav/1444_1.wav,data/evaluation/rm/musicprefs/wav/1444_0.wav,-13.547616004943848,-16.983882904052734,1
T2A,Bass guitar instrumental with a groovy high-pitched lick followed by a rock and roll pattern played in different sequences.,data/evaluation/rm/musicprefs/wav/1445_1.wav,data/evaluation/rm/musicprefs/wav/1445_0.wav,-13.374345779418945,-15.17600154876709,1
T2A,Repetitive instrumental with medium tempo and acoustic guitar playing a monotone.,data/evaluation/rm/musicprefs/wav/1447_1.wav,data/evaluation/rm/musicprefs/wav/1447_0.wav,-13.730170249938965,-14.699618339538574,1
T2A,Fast-paced instrumental heavy metal cover of a popular melody with intense and aggressive electric guitar riffs.,data/evaluation/rm/musicprefs/wav/1448_0.wav,data/evaluation/rm/musicprefs/wav/1448_1.wav,-14.57381534576416,-12.369295120239258,0
T2A,"Epic and complex classical song played by an orchestra with string, horn, and brass sections, and a victorious mood.",data/evaluation/rm/musicprefs/wav/1449_1.wav,data/evaluation/rm/musicprefs/wav/1449_0.wav,-14.683231353759766,-14.343767166137695,0
T2A,"Acoustic guitar and harmonica create a folksy atmosphere, reminiscent of a campfire gathering.",data/evaluation/rm/musicprefs/wav/1450_1.wav,data/evaluation/rm/musicprefs/wav/1450_0.wav,-12.719049453735352,-12.91458511352539,1
T2A,"Upbeat indie rock instrumental with piano melody, simple percussion, distortion guitar, and bass.",data/evaluation/rm/musicprefs/wav/1451_1.wav,data/evaluation/rm/musicprefs/wav/1451_0.wav,-12.973398208618164,-14.414653778076172,1
T2A,Slow electric guitar instrumental with a solo riff and background noise.,data/evaluation/rm/musicprefs/wav/1453_0.wav,data/evaluation/rm/musicprefs/wav/1453_1.wav,-13.6533842086792,-17.365253448486328,1
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/1454_1.wav,data/evaluation/rm/musicprefs/wav/1454_0.wav,-15.954572677612305,-15.68214225769043,0
T2A,"A short string melody accompanied by background noises of wind, goat and low horns, suitable for a war/adventure video-game.",data/evaluation/rm/musicprefs/wav/1455_0.wav,data/evaluation/rm/musicprefs/wav/1455_1.wav,-13.665276527404785,-17.528011322021484,1
T2A,"An instrumental piece with gamelan lead and hand percussion, featuring medium tempo, melodic sounds, and harmony from metal bowls or plates.",data/evaluation/rm/musicprefs/wav/1456_0.wav,data/evaluation/rm/musicprefs/wav/1456_1.wav,-13.1224365234375,-14.450057983398438,1
T2A,"A melodic and emotional duet with piano, electric guitar, drums, and synthesizer arrangements that could be suitable for children.",data/evaluation/rm/musicprefs/wav/1457_1.wav,data/evaluation/rm/musicprefs/wav/1457_0.wav,-13.599931716918945,-13.108766555786133,0
T2A,"Fast-paced Western Classical music with lively violin harmony, electric cello, piano and string accompaniments that are colourful, well-layered, dense, rich, full, pleasant, cheerful, merry and elegant.",data/evaluation/rm/musicprefs/wav/1461_1.wav,data/evaluation/rm/musicprefs/wav/1461_0.wav,-13.902509689331055,-13.547039031982422,0
T2A,Electronic shuffle music with a telephone sound effect and drum & bass influence.,data/evaluation/rm/musicprefs/wav/1462_0.wav,data/evaluation/rm/musicprefs/wav/1462_1.wav,-17.79829978942871,-16.34476089477539,0
T2A,"Tense string section with dissonant chords and atmospheric sounds, suitable for a suspenseful movie scene.",data/evaluation/rm/musicprefs/wav/1464_1.wav,data/evaluation/rm/musicprefs/wav/1464_0.wav,-16.12933921813965,-15.810152053833008,0
T2A,"Live performance with distant trumpet melody, energetic cymbals, snare roll and metallic percussion played with high energy.",data/evaluation/rm/musicprefs/wav/1465_1.wav,data/evaluation/rm/musicprefs/wav/1465_0.wav,-15.984811782836914,-14.16015911102295,0
T2A,Melancholic instrumental theme from a movie soundtrack with a mellow synth tune.,data/evaluation/rm/musicprefs/wav/1466_1.wav,data/evaluation/rm/musicprefs/wav/1466_0.wav,-13.639643669128418,-14.255154609680176,1
T2A,"Folk tune with accordion, bass, guitar, and violin playing an ascending melody in waltz time.",data/evaluation/rm/musicprefs/wav/1467_0.wav,data/evaluation/rm/musicprefs/wav/1467_1.wav,-13.99898910522461,-13.880800247192383,0
T2A,Electronic shuffle music with a telephone sound effect and drum & bass influence.,data/evaluation/rm/musicprefs/wav/1470_0.wav,data/evaluation/rm/musicprefs/wav/1470_1.wav,-16.20829200744629,-16.90931510925293,1
T2A,Electronic shuffle music with a telephone sound effect and drum & bass influence.,data/evaluation/rm/musicprefs/wav/1471_0.wav,data/evaluation/rm/musicprefs/wav/1471_1.wav,-17.361675262451172,-16.20829200744629,0
T2A,"Loud and grating drumline music with screechy bagpipe, active bass drum, and marching snare drum.",data/evaluation/rm/musicprefs/wav/1473_1.wav,data/evaluation/rm/musicprefs/wav/1473_0.wav,-15.330699920654297,-15.978939056396484,1
T2A,"A short string melody accompanied by background noises of wind, goat and low horns, suitable for a war/adventure video-game.",data/evaluation/rm/musicprefs/wav/1475_0.wav,data/evaluation/rm/musicprefs/wav/1475_1.wav,-12.284502983093262,-15.828110694885254,1
T2A,A soothing lullaby with gentle bell sounds that create a calming and tender atmosphere.,data/evaluation/rm/musicprefs/wav/1476_1.wav,data/evaluation/rm/musicprefs/wav/1476_0.wav,-15.378107070922852,-14.22648811340332,0
T2A,"Minimalist instrumental music with synthesizer articulation and sound effects of wind, beep, and vinyl record scratch.",data/evaluation/rm/musicprefs/wav/1477_0.wav,data/evaluation/rm/musicprefs/wav/1477_1.wav,-15.053793907165527,-15.853609085083008,1
T2A,"An orchestral piece with an idyllic feel, featuring an organ lead, flutes, and rhythm section, used as background music for an animated TV show.",data/evaluation/rm/musicprefs/wav/1478_1.wav,data/evaluation/rm/musicprefs/wav/1478_0.wav,-14.701156616210938,-14.443753242492676,0
T2A,"Electronic instrumental with a medium tempo, claviharp melody, keyboard accompaniment, and digital sounds creating a sinister and suspenseful atmosphere.",data/evaluation/rm/musicprefs/wav/1479_0.wav,data/evaluation/rm/musicprefs/wav/1479_1.wav,-17.710580825805664,-15.928016662597656,0
T2A,"Upbeat instrumental with accordion, guitar, violin, and keyboard creating a cheerful and warm atmosphere, reminiscent of a movie soundtrack.",data/evaluation/rm/musicprefs/wav/1480_1.wav,data/evaluation/rm/musicprefs/wav/1480_0.wav,-14.153793334960938,-15.32654857635498,1
T2A,"Traditional music played on three didgeridoos with a percussive rhythm and alternating melody, featuring a tambourine halfway through.",data/evaluation/rm/musicprefs/wav/1481_1.wav,data/evaluation/rm/musicprefs/wav/1481_0.wav,-16.097686767578125,-16.604230880737305,1
T2A,"Sophisticated jazz piece with saxophone solo, tuba bass line, electric guitar chords, and acoustic drums playing rhythm.",data/evaluation/rm/musicprefs/wav/1482_0.wav,data/evaluation/rm/musicprefs/wav/1482_1.wav,-14.227412223815918,-13.720497131347656,0
T2A,Live performance of a slow melody on distorted electric guitar with acoustic drums and bassline.,data/evaluation/rm/musicprefs/wav/1483_1.wav,data/evaluation/rm/musicprefs/wav/1483_0.wav,-14.740153312683105,-13.646347999572754,0
T2A,"Fast-paced Hindustani classical instrumental with tabla, sitar, temple bells, acoustic guitar, Manjira taal, and harmonium accompaniment.",data/evaluation/rm/musicprefs/wav/1484_1.wav,data/evaluation/rm/musicprefs/wav/1484_0.wav,-15.94823932647705,-15.806385040283203,0
T2A,"A playful tune featuring a violin, bass horn, brass instruments, and xylophone playing the main melody.",data/evaluation/rm/musicprefs/wav/1485_1.wav,data/evaluation/rm/musicprefs/wav/1485_0.wav,-15.053951263427734,-13.195775985717773,0
T2A,"Theremin-based instrumental with a heartbeat intro, ascending notes, and a continuous pad sound.",data/evaluation/rm/musicprefs/wav/1486_1.wav,data/evaluation/rm/musicprefs/wav/1486_0.wav,-16.638097763061523,-16.13738250732422,0
T2A,A blend of sitar and acoustic guitar with a buzzing background instrument creates a calming Eastern sound.,data/evaluation/rm/musicprefs/wav/1487_0.wav,data/evaluation/rm/musicprefs/wav/1487_1.wav,-14.670610427856445,-15.300497055053711,1
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/1488_1.wav,data/evaluation/rm/musicprefs/wav/1488_0.wav,-17.74669075012207,-15.63574504852295,0
T2A,"Instrumental piece with harmonica as the lead instrument, accompanied by acoustic guitar and a calming pad synth in the background.",data/evaluation/rm/musicprefs/wav/1489_1.wav,data/evaluation/rm/musicprefs/wav/1489_0.wav,-14.002979278564453,-16.20327377319336,1
T2A,"An alternative/indie song with groovy bass, punchy drums, piano chords, and synth melodies that create an addictive and retro sound.",data/evaluation/rm/musicprefs/wav/1490_0.wav,data/evaluation/rm/musicprefs/wav/1490_1.wav,-14.939292907714844,-13.457860946655273,0
T2A,"Electronic track with a prominent synth bass, muffled drums, and a busy offbeat sound effect.",data/evaluation/rm/musicprefs/wav/1491_1.wav,data/evaluation/rm/musicprefs/wav/1491_0.wav,-16.437633514404297,-17.91657829284668,1
T2A,"An alternative/indie song with groovy bass, punchy drums, piano chords, and synth melodies that create an addictive and retro sound.",data/evaluation/rm/musicprefs/wav/1492_1.wav,data/evaluation/rm/musicprefs/wav/1492_0.wav,-13.457860946655273,-14.17481803894043,1
T2A,Slow electric guitar instrumental with a solo riff and background noise.,data/evaluation/rm/musicprefs/wav/1493_1.wav,data/evaluation/rm/musicprefs/wav/1493_0.wav,-16.240093231201172,-15.17283821105957,0
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/1495_1.wav,data/evaluation/rm/musicprefs/wav/1495_0.wav,-17.709636688232422,-13.226341247558594,0
T2A,A meditative piece featuring two music bowls with sustained notes and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/1496_0.wav,data/evaluation/rm/musicprefs/wav/1496_1.wav,-16.112314224243164,-16.61463165283203,1
T2A,"Live instrumental cover of a rock song featuring cello, clarinet, bass clarinet, and trombone in medium tempo.",data/evaluation/rm/musicprefs/wav/1497_1.wav,data/evaluation/rm/musicprefs/wav/1497_0.wav,-16.496051788330078,-15.699481010437012,0
T2A,Repetitive instrumental with medium tempo and acoustic guitar playing a monotone.,data/evaluation/rm/musicprefs/wav/1498_1.wav,data/evaluation/rm/musicprefs/wav/1498_0.wav,-14.09536361694336,-14.479114532470703,1
T2A,"Folk tune with accordion, bass, guitar, and violin playing an ascending melody in waltz time.",data/evaluation/rm/musicprefs/wav/1499_0.wav,data/evaluation/rm/musicprefs/wav/1499_1.wav,-14.88201904296875,-12.214776992797852,0
T2A,A meditative piece featuring two music bowls with sustained notes and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/1501_1.wav,data/evaluation/rm/musicprefs/wav/1501_0.wav,-14.274341583251953,-16.61463165283203,1
T2A,"Techno track with digital drums, synth lead, and reversed digital sounds creating a high pitch note.",data/evaluation/rm/musicprefs/wav/1502_0.wav,data/evaluation/rm/musicprefs/wav/1502_1.wav,-14.227127075195312,-14.516724586486816,1
T2A,"Sophisticated jazz piece with saxophone solo, tuba bass line, electric guitar chords, and acoustic drums playing rhythm.",data/evaluation/rm/musicprefs/wav/1504_0.wav,data/evaluation/rm/musicprefs/wav/1504_1.wav,-13.755453109741211,-15.365053176879883,1
T2A,"Theremin-based instrumental with a heartbeat intro, ascending notes, and a continuous pad sound.",data/evaluation/rm/musicprefs/wav/1505_1.wav,data/evaluation/rm/musicprefs/wav/1505_0.wav,-14.306947708129883,-16.842870712280273,1
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/1506_1.wav,data/evaluation/rm/musicprefs/wav/1506_0.wav,-15.396586418151855,-14.56057071685791,0
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/1507_1.wav,data/evaluation/rm/musicprefs/wav/1507_0.wav,-14.953325271606445,-13.397253036499023,0
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/1508_0.wav,data/evaluation/rm/musicprefs/wav/1508_1.wav,-17.74669075012207,-15.877710342407227,0
T2A,"Energetic instrumental with medium tempo, slick drumming, strong bass line, and blues guitar solo.",data/evaluation/rm/musicprefs/wav/1509_1.wav,data/evaluation/rm/musicprefs/wav/1509_0.wav,-15.903450965881348,-14.341266632080078,0
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/1512_0.wav,data/evaluation/rm/musicprefs/wav/1512_1.wav,-16.566940307617188,-15.954572677612305,0
T2A,"An instrumental piece with gamelan lead and hand percussion, featuring medium tempo, melodic sounds, and harmony from metal bowls or plates.",data/evaluation/rm/musicprefs/wav/1513_1.wav,data/evaluation/rm/musicprefs/wav/1513_0.wav,-14.558403015136719,-14.450057983398438,0
T2A,A cheerful and high-pitched trumpet solo with contrasting low notes.,data/evaluation/rm/musicprefs/wav/1514_1.wav,data/evaluation/rm/musicprefs/wav/1514_0.wav,-14.56446647644043,-15.944854736328125,1
T2A,"Live electric guitar performance with arpeggiated chords and warm tone, creating a peaceful atmosphere for a relaxing walk.",data/evaluation/rm/musicprefs/wav/1515_0.wav,data/evaluation/rm/musicprefs/wav/1515_1.wav,-14.427591323852539,-18.22049331665039,1
T2A,"Passionate electric guitar solo over groovy bass, tambourine, and percussion creates a funky sound.",data/evaluation/rm/musicprefs/wav/1516_1.wav,data/evaluation/rm/musicprefs/wav/1516_0.wav,-16.816043853759766,-14.76375961303711,0
T2A,"Cinematic composition with percussion taking the lead, accompanied by a short melody played by strings, flutes, and oboes.",data/evaluation/rm/musicprefs/wav/1517_0.wav,data/evaluation/rm/musicprefs/wav/1517_1.wav,-14.242778778076172,-14.819381713867188,1
T2A,A meditative piece featuring two music bowls with sustained notes and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/1518_1.wav,data/evaluation/rm/musicprefs/wav/1518_0.wav,-16.454673767089844,-15.422199249267578,0
T2A,"Minimalist instrumental music with synthesizer articulation and sound effects of wind, beep, and vinyl record scratch.",data/evaluation/rm/musicprefs/wav/1519_0.wav,data/evaluation/rm/musicprefs/wav/1519_1.wav,-15.053793907165527,-16.281536102294922,1
T2A,"An instrumental with a medium tempo featuring a beginner playing the banjo, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/1520_0.wav,data/evaluation/rm/musicprefs/wav/1520_1.wav,-11.700767517089844,-13.397795677185059,1
T2A,"Classical music with tango influences performed live by four saxophones of different ranges, creating a vibrant atmosphere suitable for a movie soundtrack about a culture clash.",data/evaluation/rm/musicprefs/wav/1521_0.wav,data/evaluation/rm/musicprefs/wav/1521_1.wav,-12.191296577453613,-12.292974472045898,1
T2A,Melancholic instrumental theme from a movie soundtrack with a mellow synth tune.,data/evaluation/rm/musicprefs/wav/1522_0.wav,data/evaluation/rm/musicprefs/wav/1522_1.wav,-13.67953872680664,-16.999313354492188,1
T2A,"Techno track with digital drums, synth lead, and reversed digital sounds creating a high pitch note.",data/evaluation/rm/musicprefs/wav/1523_0.wav,data/evaluation/rm/musicprefs/wav/1523_1.wav,-13.894278526306152,-14.516724586486816,1
T2A,"Relaxing instrumental with piano and French horn, featuring an ascending progression and arpeggiated chords.",data/evaluation/rm/musicprefs/wav/1524_0.wav,data/evaluation/rm/musicprefs/wav/1524_1.wav,-15.629162788391113,-15.057109832763672,0
T2A,Electronic drum sounds played freely with low fidelity and instrumental quality.,data/evaluation/rm/musicprefs/wav/1525_0.wav,data/evaluation/rm/musicprefs/wav/1525_1.wav,-15.534367561340332,-15.574386596679688,1
T2A,"Acoustic guitar and harmonica create a folksy atmosphere, reminiscent of a campfire gathering.",data/evaluation/rm/musicprefs/wav/1526_1.wav,data/evaluation/rm/musicprefs/wav/1526_0.wav,-16.57630157470703,-18.43718147277832,1
T2A,"Classical music piece played with virtual wind orchestra consisting of oboe, clarinet, basset horn, bassoon and contrabass in major key.",data/evaluation/rm/musicprefs/wav/1527_1.wav,data/evaluation/rm/musicprefs/wav/1527_0.wav,-13.660330772399902,-14.226836204528809,1
T2A,"Groovy instrumental jam piece played on an acoustic guitar with percussive slap technique, suitable for an advertisement jingle.",data/evaluation/rm/musicprefs/wav/1528_0.wav,data/evaluation/rm/musicprefs/wav/1528_1.wav,-15.310260772705078,-12.120721817016602,0
T2A,"Electronic soundscape created by a theremin with no melody or vocals, suitable for sci-fi movie soundtracks.",data/evaluation/rm/musicprefs/wav/1529_1.wav,data/evaluation/rm/musicprefs/wav/1529_0.wav,-15.984781265258789,-17.237836837768555,1
T2A,"Live instrumental cover of a rock song featuring cello, clarinet, bass clarinet, and trombone in medium tempo.",data/evaluation/rm/musicprefs/wav/1530_1.wav,data/evaluation/rm/musicprefs/wav/1530_0.wav,-14.664525985717773,-15.932692527770996,1
T2A,Electronic drum sounds played freely with low fidelity and instrumental quality.,data/evaluation/rm/musicprefs/wav/1533_0.wav,data/evaluation/rm/musicprefs/wav/1533_1.wav,-15.534367561340332,-13.89089584350586,0
T2A,"Theremin-based instrumental with a heartbeat intro, ascending notes, and a continuous pad sound.",data/evaluation/rm/musicprefs/wav/1534_1.wav,data/evaluation/rm/musicprefs/wav/1534_0.wav,-14.306947708129883,-17.076953887939453,1
T2A,"Middle Eastern song with intricate accordion melody and traditional percussion, suitable for belly dancing.",data/evaluation/rm/musicprefs/wav/1535_1.wav,data/evaluation/rm/musicprefs/wav/1535_0.wav,-15.98890209197998,-14.626428604125977,0
T2A,Electronic drum sounds played freely with low fidelity and instrumental quality.,data/evaluation/rm/musicprefs/wav/1537_1.wav,data/evaluation/rm/musicprefs/wav/1537_0.wav,-16.790395736694336,-13.89089584350586,0
T2A,"Disco instrumental with punchy kick, reverberant snare, shimmering hi hats, high pitched synth lead, groovy bass and repetitive percussion.",data/evaluation/rm/musicprefs/wav/1538_1.wav,data/evaluation/rm/musicprefs/wav/1538_0.wav,-17.863645553588867,-14.759727478027344,0
T2A,"A medium-tempo acoustic guitar instrumental with a dulcet harmony that is calming, soothing, melodic, eloquent, moving and emotional.",data/evaluation/rm/musicprefs/wav/1539_1.wav,data/evaluation/rm/musicprefs/wav/1539_0.wav,-14.906804084777832,-11.937231063842773,0
T2A,Classical melody played on an acoustic guitar using fingerstyle with a lot of reverb.,data/evaluation/rm/musicprefs/wav/1541_1.wav,data/evaluation/rm/musicprefs/wav/1541_0.wav,-14.157820701599121,-13.899991989135742,0
T2A,A slow and captivating piano piece that evokes sombre and reflective emotions with simple yet effective motifs.,data/evaluation/rm/musicprefs/wav/1542_0.wav,data/evaluation/rm/musicprefs/wav/1542_1.wav,-12.76219367980957,-12.96865463256836,1
T2A,"A lively and elegant classical music piece in the style of Italian folk music, played by a chamber orchestra with a cello as the lead, suitable for a movie scene involving pursuit, face-off or duel.",data/evaluation/rm/musicprefs/wav/1545_1.wav,data/evaluation/rm/musicprefs/wav/1545_0.wav,-12.452526092529297,-15.124518394470215,1
T2A,"Energetic Somali pop music with layered keyboard melodies and electronic drum beat, suitable for a sit-com opening theme.",data/evaluation/rm/musicprefs/wav/1546_1.wav,data/evaluation/rm/musicprefs/wav/1546_0.wav,-15.091864585876465,-15.477070808410645,1
T2A,"A didgeridoo melody played outdoors with natural sounds in the background, recorded in mono with some noise.",data/evaluation/rm/musicprefs/wav/1548_1.wav,data/evaluation/rm/musicprefs/wav/1548_0.wav,-16.259429931640625,-15.949315071105957,0
T2A,"An orchestral piece with an idyllic feel, featuring an organ lead, flutes, and rhythm section, used as background music for an animated TV show.",data/evaluation/rm/musicprefs/wav/1549_1.wav,data/evaluation/rm/musicprefs/wav/1549_0.wav,-15.576935768127441,-13.414606094360352,0
T2A,"A lively and elegant classical music piece in the style of Italian folk music, played by a chamber orchestra with a cello as the lead, suitable for a movie scene involving pursuit, face-off or duel.",data/evaluation/rm/musicprefs/wav/1551_1.wav,data/evaluation/rm/musicprefs/wav/1551_0.wav,-14.731679916381836,-15.124518394470215,1
T2A,"Instrumental track with acoustic guitar and double bass, featuring arpeggios and leading melodic motif, suitable for an adventure movie.",data/evaluation/rm/musicprefs/wav/1553_0.wav,data/evaluation/rm/musicprefs/wav/1553_1.wav,-13.864617347717285,-14.753301620483398,1
T2A,"Cinematic composition with percussion taking the lead, accompanied by a short melody played by strings, flutes, and oboes.",data/evaluation/rm/musicprefs/wav/1555_0.wav,data/evaluation/rm/musicprefs/wav/1555_1.wav,-18.05752182006836,-15.21879768371582,0
T2A,"Live rock performance with electric guitar, bass guitar, and drums, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/1557_0.wav,data/evaluation/rm/musicprefs/wav/1557_1.wav,-14.09657096862793,-14.143512725830078,1
T2A,Bluesy instrumental guitar track with clean and overdrive sounds and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/1558_0.wav,data/evaluation/rm/musicprefs/wav/1558_1.wav,-18.111385345458984,-17.896907806396484,0
T2A,Playful melody played on glockenspiel with electronic accompaniment featuring bass notes and chords.,data/evaluation/rm/musicprefs/wav/1560_0.wav,data/evaluation/rm/musicprefs/wav/1560_1.wav,-17.711910247802734,-15.01374626159668,0
T2A,"Intense rock song with overdriven electric guitars, powerful drums, and a breakdown section.",data/evaluation/rm/musicprefs/wav/1561_1.wav,data/evaluation/rm/musicprefs/wav/1561_0.wav,-14.543373107910156,-13.424651145935059,0
T2A,"A melodic and emotional duet with piano, electric guitar, drums, and synthesizer arrangements that could be suitable for children.",data/evaluation/rm/musicprefs/wav/1565_1.wav,data/evaluation/rm/musicprefs/wav/1565_0.wav,-13.108766555786133,-14.51694393157959,1
T2A,"Fast-paced electronic instrumental with digital drums, synthesizer arrangements, and DJ mixer effects, played live outdoors with enthusiastic audience participation.",data/evaluation/rm/musicprefs/wav/1567_1.wav,data/evaluation/rm/musicprefs/wav/1567_0.wav,-13.90842342376709,-14.635290145874023,1
T2A,"Groovy instrumental jam piece played on an acoustic guitar with percussive slap technique, suitable for an advertisement jingle.",data/evaluation/rm/musicprefs/wav/1570_1.wav,data/evaluation/rm/musicprefs/wav/1570_0.wav,-15.147878646850586,-14.80604076385498,0
T2A,"Orchestral music with emotional and passionate wide violin melody and low cello, reminiscent of old cartoons.",data/evaluation/rm/musicprefs/wav/1571_1.wav,data/evaluation/rm/musicprefs/wav/1571_0.wav,-15.121857643127441,-13.225379943847656,0
T2A,"Acoustic guitar and harmonica create a folksy atmosphere, reminiscent of a campfire gathering.",data/evaluation/rm/musicprefs/wav/1572_0.wav,data/evaluation/rm/musicprefs/wav/1572_1.wav,-14.390212059020996,-17.946102142333984,1
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/1573_1.wav,data/evaluation/rm/musicprefs/wav/1573_0.wav,-16.204296112060547,-17.372657775878906,1
T2A,Classical song with sustained strings and woodwind melody that creates a vintage and calming atmosphere.,data/evaluation/rm/musicprefs/wav/1574_1.wav,data/evaluation/rm/musicprefs/wav/1574_0.wav,-13.816804885864258,-13.220840454101562,0
T2A,"Orchestral music with bird and pig sounds, suitable for a dramatic movie scene.",data/evaluation/rm/musicprefs/wav/1575_1.wav,data/evaluation/rm/musicprefs/wav/1575_0.wav,-16.41429328918457,-15.448701858520508,0
